Yield,Clusters,Long,Lat,Intercrop,Fert,Manure,Labour,Pest,Residue,Rotation,Fallow,Femhead,Mindis,Erosion,Hhsize,Headage,Meanedu,Educmax,Landsize,Nplots,FempltsF,TLU,CropD,LvstD,Ntreat,Ncrop,FertHa,Totincome,MaizeA,octEVI,novEVI,decEVI,janEVI,febEVI,marEVI,aprEVI,seasEVI,octprec,novprec,decprec,janprec,febprec,marprec,aprprec,seasprec,pdsi,lst,Maxtemp,Mintemp,Soilmoist,Silt,Sand,Clay,CEC,Orgcab,Soilbulk,DEM,MarketAccess,LivDens
1585.590454,6,34.10593629,-14.19597198,1,1,1,0,0,1,1,0,0,1,1,1,57,6,6,0.748684704,3,93,0.050000001,6,1,1,10,20.03513527,42.52161789,0.121405877,0.145893625,0.151125603,0.225091932,0.322104312,0.530278811,0.493083201,0.374418297,0.336165672,35,50,331,243,208,305,72,1244,4.199999809,34.64998627,26.60000038,16.60000038,1164.900024,28.71755326,25.98831739,27.97014759,26.77911659,25.98831739,139.0648154,1222.382681,10,2548.909691
889.5780029,6,34.58891545,-14.60386443,1,1,1,0,0,0,1,0,0,1,1,7,50,7.5,12,1.112909794,2,0,0.090000004,5,1,0,6,20.66654396,65.52809143,0.505857825,0.157700002,0.172649994,0.186550006,0.366050005,0.449400008,0.38409999,0.30704999,0.310499996,39,41,337,316,216,499,40,1488,3.799999952,37.86998749,28.10000038,18.5,1710,19.98185339,20.41030613,15.4966848,24.6713152,20.41030613,133.4852531,897.3341636,17.96373214,1558.376593
1189.764771,6,34.51745741,-14.22450222,0,1,1,1,0,0,0,0,1,0,0,7,60,5.5,8,0.809388876,2,43,1.150000006,3,2,0,4,21.00349998,633.6085205,0.546326458,0.192100003,0.215499997,0.289050013,0.37865001,0.490999997,0.499850005,0.381300002,0.377600014,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,16.94038023,19.84301194,15.709915,22,19.84301194,140.771875,525.18323,17,1156.341185
247.105011,6,34.51273724,-14.22813888,1,1,1,0,0,0,0,0,1,1,0,2,61,5.5,10,1.416430593,2,0,0.170000002,7,2,0,8,21.18000031,469.9631958,0.809372514,0.15138289,0.192004716,0.342261549,0.390364511,0.460373431,0.472735194,0.426511132,0.412964149,35,34,346,340,183,410,42,1390,4.300000191,38.36998749,30,20.89999962,1659.099976,14.7967583,20.01159138,14.49277995,22.77885526,20.01159138,137.8488629,536.1059792,17,1136.060339
1292.052246,6,34.52208153,-14.21569208,0,1,1,1,0,0,1,0,1,1,1,6,37,6.75,8,0.708215296,3,0,0.01,3,1,0,4,21.18000031,97.3263855,0.61916998,0.141000003,0.161500007,0.268649995,0.358850002,0.455300003,0.41049999,0.383049995,0.363799989,35,34,346,340,183,410,42,1390,4.300000191,40.5200119,30,20.89999962,1659.099976,20.43461371,20.96363445,15.05388603,23.23919558,20.96363445,140.0400419,518.9914069,17,1182.394325
946.5715942,6,34.51959526,-14.24327083,1,1,1,0,0,1,0,0,1,1,1,6,48,4.666666508,7,1.173613906,3,0,0.039999999,5,1,0,7,21.30172348,218.0925446,1.003621906,0.142318622,0.166039869,0.245975023,0.400836723,0.461639123,0.445644549,0.412684294,0.39760297,35,34,346,340,183,410,42,1390,4.300000191,41.68523048,30,20.89999962,1659.099976,17.65886407,20.52868436,17.26284968,22.52868436,20.52868436,138.5673127,541.7501528,17,1204.088327
1127.54834,6,34.52236131,-14.21537511,0,1,1,1,0,0,1,0,0,1,0,3,80,4.666666508,12,0.687980592,4,0,0.590000004,4,3,0,5,21.80294037,100.1267395,0.598935686,0.141000003,0.161500007,0.268649995,0.358850002,0.455300003,0.41049999,0.383049995,0.363799989,35,34,346,340,183,410,42,1390,4.300000191,40.5200119,30,20.89999962,1659.099976,20.05708768,21,15.26323915,22.91828148,21,139.8293569,518.760188,17,1184.998905
1710.726929,1,34.72975159,-14.93059254,0,1,0,0,0,0,1,0,0,0,1,3,34,7.5,8,1.214083433,3,60,0.119999997,6,1,2,5,22.23899841,490.4996948,0.526092142,0.145300001,0.194100007,0.349649996,0.485150009,0.457850009,0.431300014,0.351449996,0.396400005,54,55,334,393,212,543,41,1632,4.300000191,34.08000946,27.79999924,18.60000038,1295.5,14.19934172,20.00375826,13.86609295,23.10385342,20.00375826,137.7789822,932.2474755,18,961.1685656
694.9827881,6,34.10583221,-14.19600472,1,1,0,0,0,1,1,0,1,1,1,6,43,5,6,0.627276421,4,0,0.01,7,1,7,12,22.31870842,81.32152557,0.194249407,0.14578878,0.152806534,0.225561959,0.319600394,0.530149499,0.492642876,0.374554582,0.334505708,35,50,331,243,208,305,72,1244,4.199999809,34.64998627,26.60000038,16.60000038,1164.900024,28.85957332,26.10800642,27.86207472,27.03174389,26.10800642,138.6413655,1222.513047,10,2549.247126
322.3108521,6,34.07305522,-14.3207348,1,1,0,0,0,0,0,0,1,0,0,4,79,5,8,1.112909794,4,0,0,5,0,0,4,22.4636364,117.2584915,0.465389214,0.124118792,0.192381937,0.221994949,0.400509171,0.49313187,0.415875251,0.370959149,0.342850133,39,54,341,246,223,306,87,1296,4.199999809,33.4200058,26.5,16.5,1106.199951,13.98932887,23.42763393,24.88021083,24.6680822,23.42763393,136.1339862,1259.978079,10,2578.438397
137.2805481,6,34.63435364,-14.64144611,1,1,1,0,0,0,1,0,0,1,1,3,52,5,7,2.359368801,3,0,0,4,1,0,5,22.88747787,69.41253662,2.185305849,0.139960813,0.168476328,0.189937174,0.377871635,0.408186567,0.383316369,0.348549267,0.33730003,39,42,334,319,220,511,35,1500,3.799999952,39.24973936,27.89999962,18.5,1657.800049,17.00306503,21.32830805,17.84571851,23.46347303,21.32830805,137.908874,951.734166,18,969.3409468
915.2037964,6,34.1130346,-14.19509448,1,1,1,0,0,1,1,0,1,0,1,5,40,6.5,7,0.607041657,1,0,0.240000002,4,2,6,5,23.06266785,138.8288879,0.327795854,0.179199994,0.145600006,0.288650006,0.278849989,0.506349981,0.44115001,0.349449992,0.358900011,35,50,331,243,208,305,72,1244,4.199999809,36.51000214,26.60000038,16.60000038,1164.900024,20.4426876,24,18.81842549,25.04063499,24,136.9764273,1229.609826,10,2529.946407
726.7794189,1,34.74185944,-14.71935081,1,1,1,0,0,0,1,0,0,1,1,8,52,8,12,2.326992989,3,0,0.830000011,7,3,0,11,23.20591354,345.8990173,1.375933319,0.146200001,0.16172567,0.244510915,0.353490295,0.440074351,0.386824651,0.29921438,0.319028792,44,47,340,356,234,532,32,1585,4.099999905,37.40999603,27.20000076,17.79999924,1592.800049,14.37433484,20.71099244,12.00311078,21.03545883,20.71099244,137.9734543,1109.992877,18,1047.685773
920.5872803,3,34.59076171,-14.43274831,1,1,0,1,1,0,0,0,0,1,0,7,33,3.333333254,6,1.214083433,4,0,0.16,3,2,1,5,23.88633156,58.36522675,1.031949982,0.137799993,0.172049999,0.216350004,0.352349997,0.46450001,0.451999992,0.415100008,0.349099994,36,33,337,313,192,438,29,1378,3.900000095,36.06999969,30,20.70000076,1785.800049,23.64019996,20.28557057,16.87309685,24.23878792,20.28557057,137.835617,554.6012642,17,907.0901241
514.494751,6,34.07033774,-14.31621668,1,1,1,0,0,0,1,0,1,1,0,8,62,4,7,2.501011848,5,0,0.029999999,6,1,0,10,23.99028969,45.84615326,1.084559202,0.146200001,0.155049995,0.248249993,0.501749992,0.46509999,0.45660001,0.374249995,0.367500007,39,54,341,246,223,306,87,1296,4.199999809,34.0200119,26.5,16.5,1106.199951,15.21522733,24.13522589,21.4779452,24.09962941,24.13522589,134.0729471,1262.996595,10,2574.871905
308.8812561,6,34.52042966,-14.22592658,0,1,1,0,0,1,1,0,1,0,1,6,55,4.5,8,0.404694468,1,0,0,3,0,0,2,24.70999908,2.382608652,0.323749006,0.174400002,0.168400005,0.280999988,0.349949986,0.393700004,0.39594999,0.363099992,0.373400003,35,34,346,340,183,410,42,1390,4.300000191,40.6700058,30,20.89999962,1659.099976,16.71187625,19.03963218,16.85703326,21.13030832,19.03963218,140.78648,525.0347151,17,1180.201106
772.203125,6,34.07002952,-14.31567744,1,1,0,0,0,1,0,0,1,0,0,2,63,7,7,0.404694468,1,0,0.01,3,1,0,2,24.70999908,25.61145401,0.323749006,0.146200001,0.155049995,0.248249993,0.501749992,0.46509999,0.45660001,0.374249995,0.367500007,39,54,341,246,223,306,87,1296,4.199999809,34.0200119,26.5,16.5,1106.199951,15.75752884,24.02654733,21.74838715,24.08651721,24.02654733,132.484888,1259.731713,10,2574.428178
849.4234619,6,34.0756789,-14.31925651,1,1,1,0,0,0,0,0,0,0,1,5,35,4.5,6,0.809388936,2,75,0,2,0,0,4,24.70999908,308.0117188,0.647498012,0.146032001,0.179445542,0.231455673,0.365655216,0.490454672,0.448936655,0.418562054,0.410671972,39,54,341,246,223,306,87,1296,4.199999809,33.88556843,26.5,16.5,1106.199951,14.36828435,23.63569556,22.19922053,23.84997158,23.63569556,135.1752314,1257.637948,10,2593.078029
1532.051025,1,34.7466701,-14.90648783,1,1,1,0,0,1,1,0,0,1,0,7,61,6,12,0.809388936,4,100,0.600000016,8,3,7,9,24.70999908,503.9224854,0.40468625,0.14868599,0.190212828,0.274889864,0.446812016,0.478604704,0.453580802,0.356572003,0.388776608,54,53,333,380,216,530,40,1606,4.199999809,33.46999359,27.89999962,18.60000038,1351,17.46061409,22,18.45339075,25.92965445,22,138.5365261,856.7221019,18,972.3123595
1718.991333,3,34.58930865,-14.44014263,1,1,1,0,1,0,1,0,0,1,1,6,32,6,8,1.09267509,3,12,1.730000019,6,4,7,7,24.70999908,396.9140015,0.465389214,0.143199995,0.167899996,0.26214999,0.37834999,0.453649998,0.455249995,0.45144999,0.388500005,36,33,337,313,192,438,29,1378,3.900000095,39.52999115,30,20.70000076,1785.800049,19.31694559,20.11290942,15.19767531,23.27679301,20.11290942,139.963805,553.1699465,17,887.3451325
2359.029053,3,34.5944163,-14.43881452,1,1,0,1,0,1,1,0,0,0,0,2,77,2,3,0.809388936,1,0,0.200000003,4,1,0,3,24.70999908,164.6001282,0.607029378,0.128302119,0.145468569,0.234359548,0.384526391,0.372659018,0.359250764,0.346196656,0.324677486,36,33,337,313,192,438,29,1378,3.900000095,40.06999969,30,20.70000076,1785.800049,24.38072024,20.3134921,19.0024085,23.99173492,20.3134921,137.6592365,555.5498721,17,895.414831
864.8674927,1,34.72728729,-14.70050335,1,1,1,0,0,0,0,0,0,1,0,3,73,1.5,3,0.708215296,3,100,0,4,0,0,4,24.71000099,88.71842194,0.202343136,0.148800001,0.184550002,0.247199997,0.371250004,0.425000012,0.409049988,0.301450014,0.317699999,42,44,331,342,222,528,31,1540,3.900000095,38.61000824,27.70000076,18.29999924,1627.400024,13.10943596,20.62643457,13.21636965,22.7927944,20.62643457,139.9462098,1007.813797,18,1032.049295
417.407074,6,34.06952607,-14.31482069,1,1,1,0,0,0,0,0,0,1,1,5,31,3.5,7,1.821125031,6,100,0.430000005,4,3,0,10,25.2591114,97.3184433,1.497339211,0.146200001,0.155049995,0.248249993,0.501749992,0.46509999,0.45660001,0.374249995,0.367500007,39,54,341,246,223,306,87,1296,4.199999809,34.0200119,26.5,16.5,1106.199951,16.42302568,24.47693414,22.37338019,25.01475776,24.47693414,132.8393978,1254.112327,10,2573.619513
526.6171875,6,34.63473129,-14.6403923,1,1,1,0,0,0,1,1,0,1,1,4,37,7,8,1.950627327,3,92,0.840000026,7,3,0,9,25.63278008,138.5864105,1.234293148,0.139153815,0.167076499,0.186540899,0.377216816,0.411199432,0.383604519,0.353207835,0.33673367,39,42,334,319,220,511,35,1500,3.799999952,39.1700058,27.89999962,18.5,1657.800049,17.01528533,21.58989783,18.55932699,24.60109076,21.58989783,137.4134535,950.4008288,18,962.5520285
2182.906494,6,34.0936287,-14.20632818,1,1,1,0,0,1,1,0,0,0,1,7,35,7,9,0.809388936,4,0,0.210000003,6,2,6,8,25.94549942,168.8078308,0.114526208,0.100500003,0.085000001,0.137899995,0.261999995,0.425999999,0.404000014,0.360150009,0.280999988,35,50,331,243,208,305,72,1244,4.199999809,37.2700119,26.60000038,16.60000038,1164.900024,33.41851586,24.95892576,30.66740262,27.90270585,24.95892576,134.6074228,1239.186976,10,2636.510472
893.1506348,6,34.51845944,-14.22254861,0,1,1,0,0,1,0,0,0,0,1,8,41,5,7,0.384459734,3,100,0.230000002,2,2,0,3,26.01052666,232.7205048,0.335889594,0.15852733,0.202746465,0.284764305,0.383177011,0.492573786,0.483924752,0.391902735,0.388215455,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,16.82129714,20.41761203,15.82633988,21.7958222,20.41761203,143.311617,520.3396339,17,1159.633823
650.2763062,6,34.58188549,-14.60699071,1,1,1,0,1,1,1,0,0,0,1,3,65,0.333333343,1,0.930797279,3,57,0.100000001,6,1,0,5,26.85869408,46.40209579,0.384451956,0.150399998,0.213499993,0.244900003,0.367549986,0.461299986,0.415100008,0.373849988,0.367399991,41,47,358,328,226,516,52,1568,4.099999905,37.55001068,26.5,17.20000076,1759.400024,18.11198192,21.56950232,18.92316603,24.61663941,21.56950232,135.3441175,908.9682449,17.55458108,1712.364982
349.170105,3,34.59534591,-14.43696863,1,1,0,0,1,0,0,0,0,1,1,8,36,5.75,8,3.237555742,4,100,0.619999997,3,2,2,6,27.79874992,273.5250549,2.792335272,0.125,0.135550007,0.242599994,0.33524999,0.376399994,0.393000007,0.326550007,0.34709999,36,33,337,313,192,438,29,1378,3.900000095,40.06999969,30,20.70000076,1785.800049,25.95548019,20.29511384,20.19599524,23.45356808,20.29511384,136.6901476,555.4664938,17,901.6136806
1801.807251,6,34.11736783,-14.18668692,1,1,1,0,0,1,1,0,0,0,1,6,49,3.5,5,0.424929202,2,11,0,4,0,0,6,28.23999786,33.48740387,0.194249415,0.175425308,0.112818632,0.230484535,0.507123355,0.567450394,0.47979684,0.390907293,0.384190876,35,50,331,243,208,305,72,1244,4.199999809,37.11998749,26.60000038,16.60000038,1164.900024,19.04302476,23.27652456,17.84024219,24.01727229,23.27652456,137.4659404,1185.977024,10,2534.277883
549.1222534,3,34.59558535,-14.42771985,1,1,1,1,0,1,1,0,0,0,0,3,76,5.333333492,11,0.708215296,3,0,0.300000012,4,1,0,5,28.23999977,145.8347015,0.455272034,0.134299994,0.138699993,0.2007,0.262899995,0.362650007,0.213149995,0.236750007,0.223900005,36,33,337,313,192,438,29,1378,3.900000095,36.39000702,30,20.70000076,1785.800049,22.41766898,20.36928505,20.19080712,23.06801707,20.36928505,137.2864292,551.8449816,17,928.6478465
786.2431641,1,34.74627686,-14.92965889,1,1,1,1,0,1,1,0,0,1,1,5,33,10.5,12,1.011736155,3,100,0.210000001,5,2,7,5,28.66359901,435.1509094,0.44515489,0.120630242,0.141450626,0.237100656,0.459990318,0.438485219,0.425815217,0.311293364,0.337594038,54,55,334,393,212,543,41,1632,4.300000191,35.45000458,27.79999924,18.60000038,1295.5,20.88183203,22.98698419,19.01426364,26.16609785,22.98698419,137.5211267,864.7721319,18,921.0185788
988.4199829,6,34.11340287,-14.19466324,1,1,1,0,0,1,1,0,1,0,0,5,60,7.666666508,12,0.505868077,1,0,0.050000001,5,1,2,6,28.66359901,8.003817558,0.202343136,0.179199994,0.145600006,0.288650006,0.278849989,0.506349981,0.44115001,0.349449992,0.358900011,35,50,331,243,208,305,72,1244,4.199999809,36.51000214,26.60000038,16.60000038,1164.900024,19.97331734,24,18.08756025,25.66186973,24,138.4867482,1226.421793,10,2529.30285
656.7791138,6,34.58135418,-14.60902821,1,1,1,0,0,1,1,0,0,1,0,4,60,2.666666746,8,1.719951391,4,25,0.200000003,6,1,0,7,29.07058907,82.07927704,0.768903881,0.159500003,0.1866,0.221499994,0.361099988,0.469900012,0.422549993,0.336050004,0.324299991,41,47,358,328,226,516,52,1568,4.099999905,37.59999847,26.5,17.20000076,1759.400024,16.66367261,21.0528867,15.90512294,23.95264769,21.0528867,136.3776525,916.0141404,17.69274843,1735.432155
1153.156738,1,34.7502382,-14.92399407,1,1,1,0,0,1,1,0,0,1,0,3,18,11,11,0.910562575,3,100,0.01,7,1,0,7,29.10288811,78.94555664,0.607029378,0.121200003,0.162499994,0.263249993,0.473349988,0.472499996,0.432249993,0.371600002,0.381199986,51,53,321,392,201,535,38,1591,4.199999809,31.05001259,28.10000038,18.89999962,1294.199951,20.09120205,22.11887469,21.55271847,26.54363091,22.11887469,137.7518697,852.5197029,18,923.5859549
617.7625122,6,34.11864409,-14.18888196,1,1,1,1,0,1,1,1,0,0,0,7,32,3,5,1.214083433,4,64,0,4,0,0,8,29.24016571,263.7150574,0.768903926,0.180899993,0.163049996,0.288650006,0.474799991,0.525200009,0.442200005,0.352499992,0.372999996,35,50,331,243,208,305,72,1244,4.199999809,37.11998749,26.60000038,16.60000038,1164.900024,17.35650735,23.30929233,17.73995717,23.66049991,23.30929233,137.382396,1184.404742,10,2529.523088
370.6575012,6,34.59776008,-14.63359399,1,1,1,0,0,1,0,0,0,1,1,6,68,2.799999952,8,0.910562575,2,0,0.200000003,5,1,0,6,29.65199852,70.58573151,0.607029378,0.184,0.2139,0.1822,0.437849998,0.474049985,0.445800006,0.402749985,0.388000011,39,43,338,316,226,505,41,1508,3.799999952,39.18999481,27.79999924,18.39999962,1656.300049,16.01155345,21.98297366,16.24927776,22.99424504,21.98297366,135.1524394,922.1457501,18,1495.393943
658.9466553,6,34.08712997,-14.22299091,1,1,1,0,0,0,1,0,0,1,0,7,39,3.5,5,0.404694468,3,0,0,3,1,0,5,29.65199852,72.06835175,0.303514697,0.140063887,0.139081749,0.158019529,0.286858183,0.518379985,0.440752362,0.382847158,0.30291639,35,52,336,242,208,301,75,1249,4.099999905,38.23000336,26.60000038,16.70000076,1167.800049,20.5062408,23.31186175,22.14561616,24.8103805,23.31186175,139.1796888,1246.852216,10,2694.181054
370.6575012,3,34.58976049,-14.44108344,1,1,1,0,1,0,1,0,0,0,1,6,47,2,6,0.910562515,2,0,0.38000001,5,2,7,5,29.65200043,460.2405396,0.404686272,0.143199995,0.167899996,0.26214999,0.37834999,0.453649998,0.455249995,0.45144999,0.388500005,36,33,337,313,192,438,29,1378,3.900000095,39.52999115,30,20.70000076,1785.800049,20.1959598,20.03042599,15.07526308,24.09322551,20.03042599,139.7383554,554.0446137,17,885.4518399
1176.690552,6,34.52009755,-14.22604575,1,1,1,0,0,0,1,0,1,1,1,4,73,4.333333492,7,0.505868077,2,0,0.100000001,4,1,0,4,29.65200043,60.40547943,0.424920574,0.174400002,0.168400005,0.280999988,0.349949986,0.393700004,0.39594999,0.363099992,0.373400003,35,34,346,340,183,410,42,1390,4.300000191,40.6700058,30,20.89999962,1659.099976,17.3748251,19,16.53079356,21.80218987,19,139.6568464,527.3391153,17,1178.101987
1059.021362,6,34.07464362,-14.31438481,1,1,1,0,0,0,1,0,0,1,1,6,40,5.5,10,1.112909794,4,0,0.039999999,5,1,0,8,30.55054474,52.23869705,0.424920589,0.153243078,0.183384656,0.238930385,0.454948601,0.466361663,0.404041138,0.339093703,0.350875374,39,54,341,246,223,306,87,1296,4.199999809,34.46573234,26.5,16.5,1106.199951,14.70944057,23.87612866,21.75053147,23.48528821,23.87612866,135.3781849,1260.064461,10,2598.621396
1235.525024,1,34.7361412,-14.90727997,1,1,1,0,0,1,1,0,0,1,1,8,47,6.333333492,10,1.112909794,3,100,0.200000003,4,1,2,5,30.55054474,403.0909424,0.68796663,0.120899998,0.175400004,0.282299995,0.597850025,0.500999987,0.443699986,0.359899998,0.393400013,54,53,333,380,216,530,40,1606,4.199999809,32.37999725,27.89999962,18.60000038,1351,19.27497567,23,19.59788173,25.11040504,23,137.926453,866.1908493,18,998.3626384
570.2423706,1,34.72640918,-14.90631167,0,1,0,0,0,0,1,0,1,0,1,3,65,7,11,0.809388936,1,0,0,3,0,0,2,30.88749886,72.30264282,0.526092112,0.164000005,0.204997431,0.360350738,0.530456749,0.518515766,0.477395434,0.368116791,0.43703539,54,53,333,380,216,530,40,1606,4.199999809,31.54000282,27.89999962,18.60000038,1351,15.27857455,21.60512186,16.19718275,24.29479739,21.60512186,138.9451215,888.0046268,18,1026.352607
741.3150024,6,34.09338219,-14.18226173,1,1,0,0,0,0,0,0,0,0,0,5,56,5.666666508,8,0.809388936,1,100,0,3,1,0,2,30.88749886,19.73197174,0.404686272,0.253254016,0.227764846,0.264547779,0.356396146,0.538081501,0.475435554,0.362827877,0.338619053,35,50,331,243,208,305,72,1244,4.199999809,36.73000336,26.60000038,16.60000038,1164.900024,21.11294691,25,24.58620243,26.90008923,25,137.3295704,1196.002926,10,2510.840744
1456.987061,3,34.594885,-14.42714299,1,1,1,0,0,0,0,0,0,0,0,5,39,6.5,7,0.647511125,2,0,0,5,1,3,5,30.88750076,324.4334412,0.428967448,0.14527626,0.171726989,0.239667186,0.337073171,0.442877435,0.336881507,0.34375435,0.315546412,36,33,337,313,192,438,29,1378,3.900000095,36.39000702,30,20.70000076,1785.800049,21.41560964,20.00195262,19.1144085,23.45820557,20.00195262,136.1071883,551.3945592,17,928.9819717
1853.287476,6,34.07448332,-14.31263813,1,1,1,0,1,0,1,0,0,1,0,7,50,6.75,8,0.809388876,2,0,0.600000009,5,3,0,6,30.88750076,709.1003418,0.242811769,0.136896991,0.16582043,0.22545393,0.426095956,0.454435938,0.384414039,0.320534093,0.328951583,39,54,341,246,223,306,87,1296,4.199999809,34.75860538,26.5,16.5,1106.199951,16.23236568,23.04031794,22.00484438,23.17393438,23.04031794,135.2857491,1261.477526,10,2601.488296
285.1211548,6,34.52098259,-14.22604781,1,1,1,0,0,0,0,0,1,1,1,6,82,7,10,0.870093107,2,0,0.130000001,3,2,0,4,31.03116226,644.784668,0.526092157,0.171489706,0.168050209,0.272388037,0.350341758,0.40059097,0.399447943,0.367689309,0.373218111,35,34,346,340,183,410,42,1390,4.300000191,40.6700058,30,20.89999962,1659.099976,17.25195969,19.23005373,16.45325356,21.56655835,19.23005373,141.7421947,524.8716736,17,1184.154071
487.2493286,6,34.59405989,-14.63312663,1,1,1,0,0,0,0,0,0,1,0,8,48,2.799999952,5,1.719951391,4,0,0.200000003,5,1,0,9,31.39623642,135.5037079,1.436636165,0.170097474,0.218284838,0.284355216,0.469718905,0.501919789,0.405867726,0.37922157,0.381731667,39,43,338,316,226,505,41,1508,3.799999952,38.12746377,27.79999924,18.39999962,1656.300049,16.1282548,21.00969805,15.80589196,23,21.00969805,136.7263031,935.7028735,18,1570.46991
741.3150024,1,34.7748909,-14.7409277,1,1,1,0,0,0,1,0,1,1,1,2,84,5,9,1.112909794,3,0,0.430000005,6,2,0,7,31.44908905,119.0151749,0.526092164,0.152799994,0.176050007,0.285750002,0.469999999,0.533150017,0.454650015,0.350499988,0.381199986,44,46,331,355,228,530,32,1566,3.900000095,35.55001068,27.39999962,18.20000076,1593.800049,13.75369706,23.88355917,16.99605915,23.6515014,23.88355917,132.0972546,1065.76153,18,978.3061909
1029.604126,6,34.59667969,-14.63255978,1,1,1,0,1,1,1,0,0,0,1,2,65,1,1,1.295022249,5,100,0.02,5,2,3,7,31.65968704,80.06835938,0.971247055,0.174500003,0.191499993,0.174349993,0.400200009,0.548200011,0.378450006,0.350650012,0.350100011,39,43,338,316,226,505,41,1508,3.799999952,38.01000214,27.79999924,18.39999962,1656.300049,16.11525672,21.17555842,14.64963157,22.62159965,21.17555842,136.327447,923.7032726,18,1515.571696
148.2630005,1,34.74187469,-14.72109985,1,1,0,0,0,0,0,0,1,1,0,7,41,7,11,0.910562575,2,0,0,3,0,0,3,31.84844208,22.13840485,0.809372529,0.143774676,0.149258983,0.239434955,0.357148158,0.437370464,0.387313526,0.305253129,0.318101725,44,47,340,356,234,532,32,1585,4.099999905,37.40999603,27.20000076,17.79999924,1592.800049,14.96452284,20.38924867,11.87385084,20.96162308,20.38924867,140.2282809,1108.007118,18,1050.458101
972.6473389,1,34.74577713,-14.92771149,0,1,1,0,0,0,1,0,1,1,0,3,57,8,11,0.455281287,3,0,0,4,1,1,5,31.84844208,23.43533897,0.380405089,0.13412956,0.154973896,0.283548424,0.470970819,0.46553757,0.427764871,0.322648288,0.385414373,54,55,334,393,212,543,41,1632,4.300000191,35.45000458,27.79999924,18.60000038,1295.5,22.51506161,23.04638985,23.30705814,27.46821374,23.04638985,135.8336165,861.3631399,18,926.7002883
